,zipcode,local,zip_trunck,count_CP,moyenne,mediane
1857,6920,WELLIN,6920,16,220197.0,236326.0
1858,6921,Chanly,6920,0,216461.45454545456,236326.0
1859,6922,Halma,6920,0,216461.45454545456,236326.0
1860,6924,Lomprez,6920,1,216461.45454545456,236326.0
1861,6927,Resteigne,6920,4,216461.45454545456,236326.0
1862,6927,Bure,6920,4,216461.45454545456,236326.0
1863,6927,Grupont,6920,4,216461.45454545456,236326.0
1864,6927,TELLIN,6920,4,216461.45454545456,236326.0
1865,6929,DAVERDISSE,6920,1,216461.45454545456,236326.0
1866,6929,Porcheresse,6920,1,216461.45454545456,236326.0
1867,6929,Gembes,6920,1,216461.45454545456,236326.0
1868,6929,Haut-Fays,6920,1,216461.45454545456,236326.0
1869,6940,Wéris,6940,104,289171.25,225000.0
1870,6940,Grandhan,6940,104,289171.25,225000.0
1871,6940,Septon,6940,104,289171.25,225000.0
1872,6940,DURBUY,6940,104,289171.25,225000.0
1873,6940,Barvaux-Sur-Ourthe,6940,104,289171.25,225000.0
1874,6941,Tohogne,6940,12,289171.25,225000.0
1875,6941,Villers-Sainte-Gertrude,6940,12,289171.25,225000.0
1876,6941,Bende,6940,12,289171.25,225000.0
1877,6941,Izier,6940,12,289171.25,225000.0
1878,6941,Borlon,6940,12,289171.25,225000.0
1879,6941,Bomal-Sur-Ourthe,6940,12,289171.25,225000.0
1880,6941,Heyd,6940,12,289171.25,225000.0
1881,6950,NASSOGNE,6950,3,257374.75,255999.5
1882,6950,Harsin,6950,3,257374.75,255999.5
1883,6951,Bande,6950,2,257374.75,255999.5
1884,6952,Grune,6950,0,257374.75,255999.5
1885,6953,Forrières,6950,3,257374.75,255999.5
1886,6953,Lesterny,6950,3,257374.75,255999.5
1887,6953,Ambly,6950,3,257374.75,255999.5
1888,6953,Masbourg,6950,3,257374.75,255999.5
1889,6960,Vaux-Chavanne,6960,2,324499.0,324499.0
1890,6960,MANHAY,6960,2,324499.0,324499.0
1891,6960,Odeigne,6960,2,324499.0,324499.0
1892,6960,Harre,6960,2,324499.0,324499.0
1893,6960,Dochamps,6960,2,324499.0,324499.0
1894,6960,Malempré,6960,2,324499.0,324499.0
1895,6960,Grandménil,6960,2,324499.0,324499.0
1896,6970,TENNEVILLE,6970,3,332499.6666666667,399999.5
1897,6971,Champlon,6970,2,332499.6666666667,399999.5
1898,6972,Erneuville,6970,1,332499.6666666667,399999.5
1899,6980,LA ROCHE-EN-ARDENNE,6980,36,240587.36111111112,210000.0
1900,6980,Beausaint,6980,36,240587.36111111112,210000.0
1901,6982,Samrée,6980,1,255236.2931034483,210000.0
1902,6983,Ortho,6980,2,255236.2931034483,210000.0
1903,6984,Hives,6980,0,255236.2931034483,210000.0
1904,6986,Halleux,6980,1,255236.2931034483,210000.0
1905,6987,Beffe,6980,18,240587.36111111112,210000.0
1906,6987,Hodister,6980,18,240587.36111111112,210000.0
1907,6987,Marcourt,6980,18,240587.36111111112,210000.0
1908,6987,RENDEUX,6980,18,240587.36111111112,210000.0
1909,6990,Marenne,6990,18,249194.44444444444,232500.0
1910,6990,HOTTON,6990,18,249194.44444444444,232500.0
1911,6990,Hampteau,6990,18,249194.44444444444,232500.0
1912,6990,Fronville,6990,18,249194.44444444444,232500.0
1913,6997,Soy,6990,12,249194.44444444444,232500.0
1914,6997,EREZÉE,6990,12,249194.44444444444,232500.0
1915,6997,Mormont,6990,12,249194.44444444444,232500.0
1916,6997,Amonines,6990,12,249194.44444444444,232500.0
1917,7000,MONS,7000,616,222859.2159090909,195000.0
1918,7010,SHAPE,7010,0,162187.07575757575,138749.5
1919,7011,Ghlin,7010,11,,138749.5
1920,7012,Flénu,7010,55,,138749.5
1921,7012,Jemappes,7010,55,,138749.5
1922,7020,Maisières,7020,38,220520.1052631579,192999.0
1923,7020,Nimy,7020,38,220520.1052631579,192999.0
1924,7021,Havré,7020,47,220520.1052631579,192999.0
1925,7022,Hyon,7020,16,220520.1052631579,192999.0
1926,7022,Harveng,7020,16,220520.1052631579,192999.0
1927,7022,Harmignies,7020,16,220520.1052631579,192999.0
1928,7022,Mesvin,7020,16,220520.1052631579,192999.0
1929,7022,Nouvelles,7020,16,220520.1052631579,192999.0
1930,7024,Ciply,7020,6,220520.1052631579,192999.0
1931,7030,Saint-Symphorien,7030,7,204401.0,227272.0
1932,7031,Villers-Saint-Ghislain,7030,0,203492.25925925927,227272.0
1933,7032,Spiennes,7030,1,203492.25925925927,227272.0
1934,7033,Cuesmes,7030,13,204401.0,227272.0
1935,7034,Saint-Denis,7030,6,204401.0,227272.0
1936,7034,Obourg,7030,6,204401.0,227272.0
1937,7040,Asquillies,7040,31,213938.1935483871,234999.0
1938,7040,Genly,7040,31,213938.1935483871,234999.0
1939,7040,Quévy-Le-Grand,7040,31,213938.1935483871,234999.0
1940,7040,Bougnies,7040,31,213938.1935483871,234999.0
1941,7040,Aulnois,7040,31,213938.1935483871,234999.0
1942,7040,QUÉVY,7040,31,213938.1935483871,234999.0
1943,7040,Blaregnies,7040,31,213938.1935483871,234999.0
1944,7040,Goegnies-Chaussée,7040,31,213938.1935483871,234999.0
1945,7040,Quévy-Le-Petit,7040,31,213938.1935483871,234999.0
1946,7041,Givry,7040,7,213938.1935483871,234999.0
1947,7041,Havay,7040,7,213938.1935483871,234999.0
1948,7050,Masnuy-Saint-Jean,7050,90,218562.74444444446,188999.5
1949,7050,JURBISE,7050,90,218562.74444444446,188999.5
1950,7050,Erbisoeul,7050,90,218562.74444444446,188999.5
1951,7050,Herchies,7050,90,218562.74444444446,188999.5
1952,7050,Masnuy-Saint-Pierre,7050,90,218562.74444444446,188999.5
1953,7050,Erbaut,7050,90,218562.74444444446,188999.5
1954,7060,Horrues,7060,110,218252.3,182250.0
1955,7060,SOIGNIES,7060,110,218252.3,182250.0
1956,7061,Casteau,7060,7,218252.3,182250.0
1957,7061,Thieusies,7060,7,218252.3,182250.0
1958,7062,Naast,7060,7,218252.3,182250.0
1959,7063,Chaussée-Notre-Dame-Louvignies,7060,3,228462.26771653543,182250.0
1960,7063,Neufvilles,7060,3,228462.26771653543,182250.0
1961,7070,Mignault,7070,51,190038.9411764706,164999.0
1962,7070,Thieu,7070,51,190038.9411764706,164999.0
1963,7070,Ville-Sur-Haine,7070,51,190038.9411764706,164999.0
1964,7070,Gottignies,7070,51,190038.9411764706,164999.0
1965,7070,LE ROEULX,7070,51,190038.9411764706,164999.0
1966,7080,La Bouverie,7080,108,165329.12037037036,138999.5
1967,7080,Eugies,7080,108,165329.12037037036,138999.5
1968,7080,Sars-La-Bruyère,7080,108,165329.12037037036,138999.5
1969,7080,FRAMERIES,7080,108,165329.12037037036,138999.5
1970,7080,Noirchain,7080,108,165329.12037037036,138999.5
1971,7090,Petit-Roeulx-Lez-Braine,7090,230,271421.37391304347,232499.5
1972,7090,Henripont,7090,230,271421.37391304347,232499.5
1973,7090,Hennuyères,7090,230,271421.37391304347,232499.5
1974,7090,Steenkerque,7090,230,271421.37391304347,232499.5
1975,7090,Ronquières,7090,230,271421.37391304347,232499.5
1976,7090,BRAINE-LE-COMTE,7090,230,271421.37391304347,232499.5
1977,7100,Saint-Vaast,7100,272,190515.48529411765,175000.0
1978,7100,Haine-Saint-Paul,7100,272,190515.48529411765,175000.0
1979,7100,Trivières,7100,272,190515.48529411765,175000.0
1980,7100,LA LOUVIÈRE,7100,272,190515.48529411765,175000.0
1981,7100,Haine-Saint-Pierre,7100,272,190515.48529411765,175000.0
1982,7110,Strépy-Bracquegnies,7110,135,203955.38518518518,168000.0
1983,7110,Houdeng-Goegnies,7110,135,203955.38518518518,168000.0
1984,7110,Houdeng-Aimeries,7110,135,203955.38518518518,168000.0
1985,7110,Boussoit,7110,135,203955.38518518518,168000.0
1986,7110,Maurage,7110,135,203955.38518518518,168000.0
1987,7120,Estinnes-Au-Mont,7120,18,228388.38888888888,208749.5
1988,7120,Vellereille-Les-Brayeux,7120,18,228388.38888888888,208749.5
1989,7120,Vellereille-Le-Sec,7120,18,228388.38888888888,208749.5
1990,7120,Haulchin,7120,18,228388.38888888888,208749.5
1991,7120,Peissant,7120,18,228388.38888888888,208749.5
1992,7120,Estinnes-Au-Val,7120,18,228388.38888888888,208749.5
1993,7120,Croix-Lez-Rouveroy,7120,18,228388.38888888888,208749.5
1994,7120,ESTINNES,7120,18,228388.38888888888,208749.5
1995,7120,Fauroeulx,7120,18,228388.38888888888,208749.5
1996,7120,Rouveroy,7120,18,228388.38888888888,208749.5
1997,7130,BINCHE,7130,144,239818.84722222222,180000.0
1998,7130,Battignies,7130,144,239818.84722222222,180000.0
1999,7130,Bray,7130,144,239818.84722222222,180000.0
2000,7131,Waudrez,7130,3,266341.4879227053,180000.0
2001,7133,Buvrinnes,7130,7,239818.84722222222,180000.0
2002,7134,Péronnes-Lez-Binche,7130,53,239818.84722222222,180000.0
2003,7134,Ressaix,7130,53,239818.84722222222,180000.0
2004,7134,Leval-Trahegnies,7130,53,239818.84722222222,180000.0
2005,7134,Epinois,7130,53,239818.84722222222,180000.0
2006,7140,MORLANWELZ,7140,68,203793.76470588235,169499.0
2007,7140,Morlanwelz-Mariemont,7140,68,203793.76470588235,169499.0
2008,7141,Carnières,7140,32,203793.76470588235,169499.0
2009,7141,Mont-Sainte-Aldegonde,7140,32,203793.76470588235,169499.0
2010,7160,CHAPELLE-LEZ-HERLAIMONT,7160,59,233766.13559322033,215000.0
2011,7160,Piéton,7160,59,233766.13559322033,215000.0
2012,7160,Godarville,7160,59,233766.13559322033,215000.0
2013,7170,Bellecourt,7170,121,208297.23140495867,216000.0
2014,7170,MANAGE,7170,121,208297.23140495867,216000.0
2015,7170,Bois-D'Haine,7170,121,208297.23140495867,216000.0
2016,7170,Fayt-Lez-Manage,7170,121,208297.23140495867,216000.0
2017,7170,La Hestre,7170,121,208297.23140495867,216000.0
2018,7180,SENEFFE,7180,33,289382.24242424243,303052.0
2019,7181,Petit-Roeulx-Lez-Nivelles,7180,45,289382.24242424243,303052.0
2020,7181,Feluy,7180,45,289382.24242424243,303052.0
2021,7181,Familleureux,7180,45,289382.24242424243,303052.0
2022,7181,Arquennes,7180,45,289382.24242424243,303052.0
2023,7190,ECAUSSINNES,7190,47,241403.04255319148,219999.0
2024,7190,Ecaussinnes-D'Enghien,7190,47,241403.04255319148,219999.0
2025,7190,Marche-Lez-Ecaussinnes,7190,47,241403.04255319148,219999.0
